eventid,iyear,imonth,iday,approxdate,extended,resolution,provstate,city,latitude,longitude,specificity,vicinity,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.02E+11,2016,2,6,,1,,Bihar,Patna,25.603406,85.136641,1,0,"02/06/2016: Assailants abducted Shikar Deep in Patna city, Bihar state, India. Deep, an Indian Army officer, escaped on February 13, 2016. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,6,Hostage Taking (Kidnapping),,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Indian Army,Captain: Shikar Deep,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,3,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,0,,7,,,0,,,,,,3,Hostage(s) escaped (not during rescue attempt),1,,"""Captain reappears after a week in Faizabad,"" New Delhi Pioneer, February 13, 2016.","""Missing Army captain found in UP, says he was abducted,"" India Today, February 13, 2016.","""Missing Army Captain Sikhardeep shows up in Faizabad, claims he was abducted,"" Firstpost.com, February 13, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,8,,0,,Jharkhand,Pratappur,24.296868,84.636077,1,1,"02/08/2016: Security forces discovered and defused an explosive device planted along Pratappur-Gajwa road near Pratappur, Jharkhand state, India. No group claimed responsibility for the incident; however, sources attributed the attempted attack to Maoists.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Indian Police Service (IPS),Officers,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,,,,,,,,,,,,,A 20-kilogram landmine was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Security forces defuse 20 kg bomb in Chatra,"" Hindustan Times, February 9, 2016.","""Landmine weighing 20 kgs recovered in Chatra,"" UNI (United News of India), February 8, 2016.","""Multi-pronged red battle,"" Calcutta Telegraph, February 8, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,9,,1,,Meghalaya,Dobakdrop,25.813822,91.047885,1,0,"02/09/2016: Assailants abducted Sengsram Marak, a teacher, in Dobakdrop village, Meghalaya state, India. Marak was successfully rescued on February 10, 2016. No group claimed responsibility for the abduction.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,8,Educational Institution,48,Teacher/Professor/Instructor,Unknown,Teacher: Sengsram Marak,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,3,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,0,,1,,,0,,,,,,5,Successful Rescue,1,,"""Kidnapped school teacher rescued,"" NewsReality.com, February 10, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,9,,0,,Manipur,Nambol,24.716082,93.835314,1,0,"02/09/2016: An explosive device was discovered and defused near a government office in Nambol, Manipur state, India. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A lethod bomb was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Bomb found near government office in Manipur,"" UNI (United News of India), February 9, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,10,,0,,Assam,Dorentikip,25.958158,90.555878,2,1,"02/10/2016: Police forces defused three explosive devices in North Garo Hills district, Assam state, India. A member of the Garo National Liberation Army confessed to planning the attack and stated that the devices were meant to target police personnel.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Indian Police Service (IPS),Officers,92,India,,,,,,,,,,,,,,,,,Garo National Liberation Army,,,,,,,0,,,0,-99,1,1,8,Personal claim,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Three explosive devices weighing between seven and eight kilograms were used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""GNLA cadre surrenders, reveals plot to target police,"" Meghalaya Times (India), February 10, 2016.",,,START Primary Collection,0,0,0,0,
2.02E+11,2016,2,11,,0,,Chhattisgarh,Pundari,19.00335,81.06284,2,0,"02/11/2016: Assailants detonated five explosive devices and opened fire on a Chhattisgarh Armed Forces (CAF) patrol in Pundari village, Bijapur district, Chhattisgarh state, India. There were no reported casualties. Three additional explosive devices were later defused at the scene. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,2,Armed Assault,,,3,Police,23,Police Patrol (including vehicles and convoys),Chhattisgarh Armed Force (CAF),Patrol,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,6,Explosives,17,Other Explosive Type,5,Firearms,5,Unknown Gun Type,,,,,"Five landmines, a 10-kilogram explosives-laden pressure cooker, two other explosive devices placed inside steel containers, and firearms were used in the attack.",0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""CRPF jawan hurt in Maoist attack,"" The Times of India (TOI), February 12, 2016.","""Maoists explode 5 IEDs, fire at Chhattisgarh Armed Force but none hurt,"" Economic Times, February 11, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,12,,1,,Manipur,Nungba,24.749162,93.421906,1,1,"02/12/2016: Assailants kidnapped Mohammad Manir Raja, a government official, in Nungba, Manipur, India. The outcome of the abduction is unknown. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Government of India,Coastal Projects Limited Project Manager: Mohammad Manir Raja,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,10,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,1,1,0,,-99,,,0,,,,,,7,Unknown,-99,,"""Three hand grenade attacks create panic in Karachi,"" South Asian Terrorism Portal, February 13, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,12,,0,,Manipur,Sawombung,24.870348,94.013334,1,0,"02/12/2016: An improvised explosive device (IED) detonated at a bridge construction site in Sawombung village, Manipur, India. Two construction workers were wounded in the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,12,Construction,Unknown,Construction Workers,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,2,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""2 hurt in Imphal blast,"" Assam Tribune, February 13, 2016.","""Bomb blast near Imphal, Manipur injures two people,"" NewsR.in, February 12, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,12,,0,,Chhattisgarh,Kongupalli,18.736502,80.612907,1,1,"02/12/2016: An explosive device detonated targeting a Central Reserve Police Force (CRPF) patrol near Kongupalli, Chhattisgarh state, India. One officer was injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Central Reserve Police Force (CRPF),Patrol,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,10,Pressure Trigger,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,The victims included Neeraj Kumar.,"""CRPF jawan hurt in Maoist attack,"" The Times of India (TOI), February 12, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,12,,1,,Meghalaya,Emangre,25.305423,90.608678,1,0,"02/12/2016: Assailants abducted three traders in Emangre village, Meghalaya, India. The traders were rescued on February 16, 2016. The A'chik Matgrik Elite Force (AMEF) claimed responsibility for the incident.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,"Traders: Soleman Ali, Monid Zamal, Abu Samad",92,India,,,,,,,,,,,,,,,,,A'chik Matgrik Elite Force (AMEF),,,,,,,0,,,0,4,0,1,5,Note left at scene,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,4,0,,4,,,0,,,,,,5,Successful Rescue,4,,"""Three Assam residents rescued in Garo Hills,"" Assam Tribune, February 17, 2016.","""India: Suspected Garo Militants Kidnap Assam-Based Businessman in Meghalaya,"" The Shillong Times Online, February 17, 2016.",,START Primary Collection,0,0,0,0,
2.02E+11,2016,2,12,,0,,Bihar,Ara,25.554959,84.658611,1,0,"02/12/2016: At least ten assailants opened fire on Bharatiya Janata Party (BJP) Bihar state Vice President Bisheshwar Ojha in Sonevarsha locality, Ara city, Bihar state, India. Ojha was killed while two others including his driver were wounded in the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,1,Assassination,,,,,22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Bharatiya Janata Party (BJP),Bihar State Vice President: Bisheshwar Ojha,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,10,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,2,0,0,0,,,,,0,,,,,,,,,,,,,,,,The victims included Ramesh Ojha.,"""Bihar BJP vice president shot dead in Bhojpur,"" International Business Times India, February 12, 2016.","""BJP's Bihar vice president Visheswar Ojha shot dead by masked gunmen,"" Hindustan Times, February 12, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,13,,0,,Chhattisgarh,Atalipara,18.493279,81.306487,1,0,"02/13/2016: An explosive device detonated targeting Central Reserve Police Force (CRPF) personnel near Atalipara, Chhattisgarh state, India. Three CRPF members were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Central Reserve Police Force (CRPF),Patrol,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,3,0,0,0,,,,,0,,,,,,,,,,,,,,,,"The victims included P Mohan, Constable RP Yadav, and Constable Sarvjeet Ghosh.","""3 CRPF troopers injured in blast,"" New Delhi Pioneer, February 13, 2016.","""3 paramilitary personnel injured in a blast by maoists in Chhattisgarh,"" India Today, February 13, 2016.","""CRPF men injured in Naxal mine blast in Chhattisgarh,"" Economic Times, February 13, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,13,,0,,Chhattisgarh,Sangam,20.175066,81.143814,2,0,"02/13/2016: Assailants opened fire on a Border Security Force (BSF) patrol in Sangam, Chhattisgarh state, India. One BSF officer was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Border Security Force (BSF),Patrol,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,The victims included Harikesh.,"""Chhattisgarh: Suspected Maoists gun down BSF jawan,"" Indian Express, February 14, 2016.","""BSF jawan dies in Maoist attack,"" The Times of India (TOI), February 13, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,2,14,,0,,Manipur,Ukhrul,25.0847,94.356042,1,0,"02/14/2016: An explosive device targeting a convoy of Assam Rifles detonated at Hungdung Junction in Ukhrul district, Manipur, India. No casualties were reported in the attack. The People's Liberation Army (India) claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29,Military Unit/Patrol/Convoy,Assam Rifles (AR),Convoy,92,India,,,,,,,,,,,,,,,,,People's Liberation Army (India),,,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Fest ends with high hopes,"" The Telegraph (India), February 15, 2016.","""Bomb blasts at Ukhrul, no one injured,"" United News of India, February 14, 2016.","""Bomb blasts at Ukhrul, no one injured,"" UNI (United News of India), February 14, 2016.",START Primary Collection,0,0,0,0,
2.02E+11,2016,2,14,,0,,Manipur,Litan,24.950064,94.210949,1,1,"02/14/2016: An explosive device was discovered and defused along Imphal-Ukhrul road, Litan, Manipur, India. The Manipur Naga People's Army (MNPA) claimed responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,4,Military,29,Military Unit/Patrol/Convoy,Assam Rifles (AR),Convoy,92,India,,,,,,,,,,,,,,,,,Manipur Naga People's Army (MNPA),,,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Fest ends with high hopes,"" The Telegraph (India), February 15, 2016.","""IED recovered on Imphal-Ukhrul road,"" Kangla Online, February 15, 2016.","""Attacks claimed,"" Imphal Free Press (India), February 15, 2016.",START Primary Collection,0,0,0,0,
2.02E+11,2016,2,15,,0,,Bihar,Uren,25.170729,86.223558,1,1,"02/15/2016: Assailants abducted two railway workers in Uren, Bihar state, India. The workers were released on the same day. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,19,Transportation,100,Train/Train Tracks/Trolley,Indian Railways,Railway Workers,92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,"The specific motive is unknown; however, sources noted that the attack took place during a two-day bandh by the Communist Party of India - Maoist (CPI-Maoist) in response to the killing of one of its members.",0,,,0,-99,0,1,10,Unknown,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,2,0,2,,,,0,,,,,,2,Hostage(s) released by perpetrators,2,,"""Maoist bandh passes off peacefully in state,"" The Times of India (TOI), February 17, 2016.","""Maoists damage Jamui block office,"" Hindustan Times, February 16, 2016.","""Reds blow up BDO office in Bihar, kidnap 2 rly workers,"" Times of India (Electronic Edition), February 16, 2016.",START Primary Collection,0,0,0,0,
2.02E+11,2016,2,15,,0,,Bihar,Jamui,25.01593,86.292694,1,1,"02/15/2016: Assailants detonated explosives at the Barhat block office in Jamui district, Bihar state, India. There were no reported casualties in the blast. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Government of Barhat,Block Office,92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,"The specific motive is unknown; however, sources noted that the attack took place during a two-day bandh by the Communist Party of India - Maoist (CPI-Maoist) in response to the killing of one of its members.",0,,,0,-99,0,1,5,Note left at scene,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An office was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Maoists damage Jamui block office,"" Hindustan Times, February 16, 2016.","""Reds blow up BDO office in Jamui, kidnap 2 rly staff,"" Times of India, February 15, 2016.","""Maoists blast government office building in Bihar,"" Qatar Peninsula, February 15, 2016.",START Primary Collection,0,0,0,0,
2.02E+11,2016,2,15,,0,,Bihar,Dhabi,24.573333,84.396261,2,0,"02/15/2016: An explosive device detonated targeting Commando Battalion for Resolute Action (COBRA) personnel in Dhabi village, Bihar state, India. There were no reported casualties in the blast. No group claimed responsibility for the incident; however, sources suspected that the Communist Party of India - Maoist (CPI-Maoist) was involved in the attack.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,39,Paramilitary,Commando Battalion for Resolute Action (COBRA),Members,92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Reds retaliate with terror,"" The Telegraph (India), February 15, 2016.","""Reds blow up BDO office in Jamui, kidnap 2 rly staff,"" Times of India, February 15, 2016.","""Miraculous escape for CoBRA jawans,"" Times of India, February 15, 2016.",START Primary Collection,0,0,0,0,
2.02E+11,2016,2,15,,1,,Assam,Dhupdhara,25.95797,91.053189,1,1,"02/15/2016: Assailants abducted Batchu Jain, a trader, in Dhupdhara, Assam state, India. Jain was released on February 22, 2016. No group claimed responsibility for the incident; however, sources attributed the attack to the Garo National Liberation Army.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,Trader: Batchu Jain,92,India,,,,,,,,,,,,,,,,,Garo National Liberation Army,,,,,,"The specific motive is unknown; however, sources posited that Batchu Jain was freed in exchange for a ransom by the Garo National Liberation Army.",0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,0,,7,,,0,,,,,,2,Hostage(s) released by perpetrators,1,,"""India: Suspected Garo Militants Kidnap Assam-Based Businessman in Meghalaya,"" The Shillong Times Online, February 17, 2016.","""Abducted trader released by GNLA in Meghalaya,"" South Asian Terrorism Portal, February 23, 2016.",,START Primary Collection,0,0,0,0,
2.02E+11,2016,2,16,,0,,Bihar,Muthbharo,24.871401,86.206094,2,0,"02/16/2016: Assailants set fire to a Bharat Sanchar Nigam Limited (BSNL) mobile tower in Muthbharo village, Jamui district, Bihar state, India. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Communist Party of India - Maoist (CPI-Maoist).",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90,Telephone/Telegraph,Bharat Sanchar Nigam Limited (BSNL),Cell Phone Tower,92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,"The specific motive is unknown; however, sources noted that the attack took place during a two-day bandh by the Communist Party of India - Maoist (CPI-Maoist) in response to the killing of one of its members.",0,,,0,40,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mobile tower was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Maoists set ablaze BSNL tower in Jamui district,"" UNI (United News of India), February 16, 2016.","""Maoists torch BSNL mobile tower in Bihar,"" Times of India, February 16, 2016.",,START Primary Collection,0,0,0,0,
